강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,단과대학,학과,수강인원,수강정원,강의평점
전공필수,3학년,5107068-01,전자회로실험,유흥균,"월06 ,07 ,08 ,09 [E9-604(학연604)]",2,전자정보대학,전자공학부,27,25,0
전공필수,3학년,5107068-02,전자회로실험,권오욱,"월06 ,07 ,08 ,09 [E9-605(학연605)]",2,전자정보대학,전자공학부,33,25,0
전공필수,3학년,5107068-03,전자회로실험,양병도,"금01 ,02 ,03 ,04 [E9-604(학연604)]",2,전자정보대학,전자공학부,28,25,0
전공필수,3학년,5107068-04,전자회로실험,양병도,"수01 ,02 ,03 ,04 [E9-604(학연604)]",2,전자정보대학,전자공학부,32,25,0
전공선택,4학년,5100005-01,공업교육론,서보석,"수08 ,09 ,10 [E8-7-339(50-339)]",3,전자정보대학,전자공학부,31,40,0
전공선택,4학년,5100012-04,창업산학초청세미나Ⅰ,강문희,"목08 ,09 [E9-105D(학연105D)]",1,전자정보대학,전자공학부,57,200,5
전공선택,4학년,5107034-01,디지털통신,유흥균,"화07 ,08 목07 [E8-7-333(50-333)]",3,전자정보대학,전자공학부,23,25,2.5
전공선택,4학년,5107034-02,디지털통신,서보석,"화07 ,08 목07 [교육318]",3,전자정보대학,전자공학부,13,25,4.5
전공선택,4학년,5107035-01,센서및계측,박찬식,"월02 ,03 화03 [E8-7-309(50-309)]",3,전자정보대학,전자공학부,25,40,4.33
전공선택,4학년,5107037-01,아날로그집적회로설계,양병도,"화05 [E8-7-440(50-440)] 목02 ,03 [E8-7-435(50-435)]",3,전자정보대학,전자공학부,35,70,0
전공선택,4학년,5107038-01,디지털집적회로설계,최호용,"월08 수02 ,03 [E8-7-307(50-307)]",3,전자정보대학,전자공학부,17,35,0
전공선택,4학년,5107038-02,디지털집적회로설계,백돈규,"월08 수02 ,03 [E8-7-333(50-333)]",3,전자정보대학,전자공학부,39,40,0
전공선택,4학년,5107050-01,제어시스템설계,김진훈,"월06 ,07 [E8-7-442(50-442)] 화02 [E8-7-333(50-333)]",3,전자정보대학,전자공학부,4,40,0
전공필수,4학년,5107053-01,종합설계II,박찬식,"목04 ,05 ,10 ,11 [E8-7-305(50-305)]",2,전자정보대학,전자공학부,16,30,0
전공필수,4학년,5107053-02,종합설계II,권오욱,"목04 ,05 ,10 ,11 [교육318]",2,전자정보대학,전자공학부,18,40,0
전공필수,4학년,5107053-03,종합설계II,서재원,"목04 ,05 ,10 ,11 [E8-7-333(50-333)]",2,전자정보대학,전자공학부,11,40,0
전공필수,4학년,5107053-04,종합설계II,김승구,"목04 ,05 ,10 ,11 [E8-7-334(50-334)]",2,전자정보대학,전자공학부,14,40,0
전공필수,4학년,5107053-05,종합설계II,양병도,"목04 ,05 ,10 ,11 [E8-7-309(50-309)]",2,전자정보대학,전자공학부,16,40,0
전공필수,4학년,5107053-06,종합설계II,박준영,"목04 ,05 ,10 ,11 [교육120]",2,전자정보대학,전자공학부,16,40,0
전공선택,4학년,5107055-01,RF회로설계,심상훈,"화09 수06 ,07 [교육120]",3,전자정보대학,전자공학부,6,40,0
전공선택,4학년,5107070-01,전자응용실험,김승구,"금01 ,02 ,03 ,04 [교육418]",2,전자정보대학,전자공학부,11,20,0
전공선택,4학년,5107072-01,반도체소자공정실험,강문희,"금03 ,04 ,06 ,07 [E8-7-309(50-309)]",2,전자정보대학,전자공학부,21,20,0
전공선택,4학년,5107072-02,반도체소자공정실험,박준영,"금03 ,04 ,06 ,07 [E8-7-334(50-334)]",2,전자정보대학,전자공학부,23,20,5
전공선택,1학년,5108112-01,미래설계탐색,이인성,"화05 ,06 [E8-10-104(508-104)]",1,전자정보대학,정보통신공학부,44,50,3.93
전공선택,1학년,5108112-02,미래설계탐색,이인성,"화08 ,09 [E8-7-434(50-434)]",1,전자정보대학,정보통신공학부,46,50,3.93
전공필수,2학년,5108002-01,회로이론 I,이인성,"월02 ,03 수05 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,45,40,5
전공필수,2학년,5108002-02,회로이론 I,김경석,"월02 ,03 수05 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,32,40,3.5
전공필수,2학년,5108002-03,회로이론 I,김남석,"월02 ,03 수05 [E8-7-409(50-409)]",3,전자정보대학,정보통신공학부,37,40,0
전공필수,2학년,5108003-01,공학수학 I,심동규,"수01 ,02 ,03 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,54,40,3.67
전공필수,2학년,5108003-02,공학수학 I,김남수,"수01 ,02 ,03 [E8-7-409(50-409)]",3,전자정보대학,정보통신공학부,39,40,3
전공필수,2학년,5108003-03,공학수학 I,김남수,"금02 ,03 ,04 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,36,40,3
전공필수,2학년,5108004-01,회로실험 I,안재형,"화01 ,02 ,03 ,04 [E9-604(학연604)]",2,전자정보대학,정보통신공학부,33,25,0
전공필수,2학년,5108004-02,회로실험 I,김태준,"화01 ,02 ,03 ,04 [E9-605(학연605)]",2,전자정보대학,정보통신공학부,36,25,5
전공필수,2학년,5108004-03,회로실험 I,이인성,"목01 ,02 ,03 ,04 [E9-604(학연604)]",2,전자정보대학,정보통신공학부,26,25,0
전공필수,2학년,5108004-04,회로실험 I,김경석,"목01 ,02 ,03 ,04 [E9-605(학연605)]",2,전자정보대학,정보통신공학부,27,25,0
전공선택,2학년,5108005-01,디지털공학,최민,"월05 ,06 [E8-7-409(50-409)] 화05 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,45,50,1
전공선택,2학년,5108005-02,디지털공학,심동규,"화05 목01 ,02 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,55,50,4.5
전공필수,2학년,5108075-01,정보통신개론,최성곤,"월07 화06 ,07 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,37,40,3.5
전공필수,2학년,5108075-02,정보통신개론,이의신,"월07 화06 ,07 [E8-7-409(50-409)]",3,전자정보대학,정보통신공학부,49,40,4
전공필수,2학년,5108075-03,정보통신개론,김태홍,"월07 화06 ,07 [E8-7-307(50-307)]",3,전자정보대학,정보통신공학부,47,40,0
전공필수,2학년,5108076-01,전자기학,안병철,"화08 ,09 목06 [E8-7-417(50-417)]",3,전자정보대학,정보통신공학부,68,50,5
전공필수,2학년,5108076-02,전자기학,정재욱,"월06 수06 ,07 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,60,50,4.86
전공필수,2학년,5108090-01,미래설계구현,문현주,"금08 ,09 [E8-10-104(508-104)]",0,전자정보대학,정보통신공학부,52,108,5
전공선택,2학년,5108097-01,오픈소스 기초프로젝트,안병철,"목08 ,09 [E8-7-440(50-440)]",1,전자정보대학,정보통신공학부,28,30,0
전공선택,2학년,5108097-02,오픈소스 기초프로젝트,이의신,"목08 ,09 [E8-7-141(50-141)]",1,전자정보대학,정보통신공학부,31,30,0
전공선택,2학년,5108097-03,오픈소스 기초프로젝트,이인성,"목08 ,09 [E8-7-409(50-409)]",1,전자정보대학,정보통신공학부,31,30,0
전공선택,2학년,5108097-04,오픈소스 기초프로젝트,유재수,"목08 ,09 [E8-10-104(508-104)]",1,전자정보대학,정보통신공학부,30,30,0
전공선택,2학년,5108111-01,객체지향 프로그래밍(C++),안재형,"수06 ,07 [E8-7-417(50-417)] 금06 ,07 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,27,50,0
전공필수,3학년,5108013-01,전자회로 I,정재욱,"월08 ,09 수09 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,39,40,4.8
전공필수,3학년,5108013-02,전자회로 I,김남석,"월08 ,09 수09 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,33,40,0
전공필수,3학년,5108013-03,전자회로 I,조경록,"월08 ,09 수09 [E8-7-409(50-409)]",3,전자정보대학,정보통신공학부,18,40,0
전공필수,3학년,5108014-01,통신공학,김영주,"화07 목07 ,08 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,41,40,3.5
전공필수,3학년,5108014-02,통신공학,강현수,"화05 금07 ,08 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,26,40,0
전공필수,3학년,5108014-03,통신공학,심동규,"화07 목07 ,08 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,36,40,3
전공필수,3학년,5108018-01,자료구조,유재수,"월05 화02 ,03 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,51,50,4.25
전공필수,3학년,5108018-02,자료구조,김태홍,"월05 화02 ,03 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,45,50,4
전공선택,3학년,5108020-01,데이터통신설계,최성곤,"월02 ,03 [E8-7-417(50-417)] 수02 ,03 [E8-7-426(50-426)]",3,전자정보대학,정보통신공학부,28,20,4
전공선택,3학년,5108020-02,데이터통신설계,김태준,"월02 ,03 [E8-7-404(50-404)] 수02 ,03 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,29,20,3
전공선택,3학년,5108023-01,신호 및 시스템,이인성,"월06 ,07 수08 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,48,50,4.25
전공선택,3학년,5108044-01,자바프로그래밍,최민,"목05 ,06 [E8-7-409(50-409)] 금05 ,06 [E8-7-417(50-417)]",3,전자정보대학,정보통신공학부,44,50,1
전공선택,3학년,5108079-01,초고주파공학,안병철,"금07 ,08 ,09 [E8-7-417(50-417)]",3,전자정보대학,정보통신공학부,53,50,5
전공선택,3학년,5108099-01,오픈소스 전문프로젝트,심동규,"수06 ,07 [E8-7-434(50-434)]",1,전자정보대학,정보통신공학부,26,30,1.5
전공선택,3학년,5108099-02,오픈소스 전문프로젝트,김태홍,"수06 ,07 [E8-7-307(50-307)]",1,전자정보대학,정보통신공학부,27,30,0
전공선택,3학년,5108099-03,오픈소스 전문프로젝트,김경석,"수06 ,07 [E8-7-409(50-409)]",1,전자정보대학,정보통신공학부,13,30,0
전공선택,3학년,5108099-04,오픈소스 전문프로젝트,강현수,"수06 ,07 [E8-7-141(50-141)]",1,전자정보대학,정보통신공학부,23,30,0
전공선택,3학년,5108107-01,운영체제,최민,"화06 금02 ,03 [E8-7-404(50-404)]",3,전자정보대학,정보통신공학부,28,30,1
전공선택,4학년,5100012-03,창업산학초청세미나Ⅰ,강현수,"목08 ,09 [E9-105C(학연105C)]",1,전자정보대학,정보통신공학부,35,200,0
전공선택,4학년,5108036-01,광통신,김남,"월02 ,03 ,04 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,47,60,0
전공선택,4학년,5108037-01,이동통신공학,김태준,"월06 ,07 수06 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,15,60,5
전공선택,4학년,5108040-01,정보및부호이론,김영주,"월08 수07 ,08 [E8-10-211(508-211)]",3,전자정보대학,정보통신공학부,14,60,4
전공필수,4학년,5108102-01,캡스톤디자인,정재욱,"화08 ,09 [E8-7-426(50-426)]",1,전자정보대학,정보통신공학부,23,30,0
전공필수,4학년,5108102-02,캡스톤디자인,김태준,"화08 ,09 [E8-7-307(50-307)]",1,전자정보대학,정보통신공학부,24,30,0
전공필수,4학년,5108102-03,캡스톤디자인,김영주,"화08 ,09 [E8-7-409(50-409)]",1,전자정보대학,정보통신공학부,11,30,0
전공필수,4학년,5108102-04,캡스톤디자인,안재형,"화08 ,09 [E8-10-211(508-211)]",1,전자정보대학,정보통신공학부,26,30,0
전공선택,4학년,5108103-01,임베디드IoT응용실험,김남,"화01 ,02 ,03 ,04 [E8-7-417(50-417)]",2,전자정보대학,정보통신공학부,25,25,0
전공선택,4학년,5108103-02,임베디드IoT응용실험,최성곤,"화01 ,02 ,03 ,04 [E8-10-314(508-314)]",2,전자정보대학,정보통신공학부,17,25,0
전공선택,4학년,5108103-03,임베디드IoT응용실험,김영주,"월05 ,06 수02 ,03 [E8-7-417(50-417)]",2,전자정보대학,정보통신공학부,12,25,0
전공선택,4학년,5108103-04,임베디드IoT응용실험,류성필,"수01 ,02 ,03 ,04 [E8-7-408(50-408)]",2,전자정보대학,정보통신공학부,27,20,3
전공선택,4학년,5108104-01,지능형네트워크,최원석,"금05 ,06 ,07 [E8-7-434(50-434)]",3,전자정보대학,정보통신공학부,36,50,1
전공선택,4학년,5108110-01,오픈소스HCI프로그래밍,강현수,"목05 ,06 금05 ,06 [E8-7-404(50-404)]",3,전자정보대학,정보통신공학부,0,30,0
전공필수,1학년,5115002-01,미래설계탐색,김곤우,"월08 ,09 [E8-7-439(50-439)]",1,전자정보대학,지능로봇공학과,40,40,5
전공필수,2학년,5115005-01,디지털공학,박찬식,"화08 ,09 목06 [E8-7-439(50-439)]",3,전자정보대학,지능로봇공학과,44,40,0
전공필수,2학년,5115006-01,전기회로,김진훈,"월02 ,03 목07 [E8-7-334(50-334)]",3,전자정보대학,지능로봇공학과,40,20,0
전공필수,2학년,5115007-01,기초회로실험,김진훈,"수01 ,02 ,03 ,04 [E9-671(학연671)]",2,전자정보대학,지능로봇공학과,23,30,0
전공필수,2학년,5115008-01,오픈소스기초프로젝트,황영배,"수06 ,07 [E8-7-305(50-305)]",1,전자정보대학,지능로봇공학과,19,30,0
전공필수,2학년,5115009-01,미래설계구현,김진훈,"월08 ,09 [E8-7-305(50-305)]",0,전자정보대학,지능로봇공학과,19,30,0
전공선택,2학년,5115010-01,공학수학,권오욱,"화02 ,03 목02 [E8-7-439(50-439)]",3,전자정보대학,지능로봇공학과,32,35,0
전공선택,2학년,5115011-01,객체지향프로그래밍,김곤우,"월06 ,07 수08 ,09 [교육318]",3,전자정보대학,지능로봇공학과,41,30,0
전공선택,2학년,5115012-01,전자기학,전명근,"화06 ,07 목08 [E8-7-439(50-439)]",3,전자정보대학,지능로봇공학과,41,40,0
전공필수,1학년,5110001-01,창의공학설계,정영섭,"목07 ,08 ,09 ,10 [E8-1-437(44-437)]",2,전자정보대학,컴퓨터공학과,52,50,0
전공선택,1학년,5110051-01,컴퓨터공학개론,김봉재,"월11 ,12 ,13 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,8,50,0
전공필수,1학년,5110122-01,미래설계탐색,장준환,"월04 ,05 [E8-1-316(44-316)]",1,전자정보대학,컴퓨터공학과,47,50,0
전공필수,2학년,5110005-01,이산수학,정태은,"월01 화01 ,02 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,50,50,4
전공선택,2학년,5110007-01,C/C++프로그래밍,박수창,"월06 ,07 [E9-308(학연308)] 화06 ,07 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,32,50,4
전공선택,2학년,5110047-01,데이터통신,오창석,"월02 ,03 ,04 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,35,50,2.85
전공선택,2학년,5110054-01,자료구조,김영목,"금11 ,12 ,13 [E8-1-432(44-432)]",3,전자정보대학,컴퓨터공학과,5,25,0
전공선택,2학년,5110056-01,이산수학,최승권,"토04 ,05 ,06 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,5,50,0
전공필수,2학년,5110121-01,미래설계구현,조겨리,"목02 ,03 [E8-1-437(44-437)]",1,전자정보대학,컴퓨터공학과,31,50,5
전공선택,2학년,5110124-01,전자회로및설계,김성진,"월08 ,09 [E8-1-442(44-442)] 수07 ,08 [E9-671(학연671)]",3,전자정보대학,컴퓨터공학과,24,30,2.5
전공선택,2학년,5110125-01,오픈소스기초프로젝트,정영섭,"수01 ,02 ,03 ,04 [E9-308(학연308)]",2,전자정보대학,컴퓨터공학과,28,70,0
전공선택,2학년,5110146-01,고급컴퓨터프로그래밍,원소민,"토07 ,08 ,09 [E8-1-437(44-437)]",3,전자정보대학,컴퓨터공학과,5,50,0
전공선택,2학년,5110147-01,논리회로,황병선,"목11 ,12 ,13 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,6,50,0
전공필수,3학년,5110011-01,컴퓨터구조,김성진,"화07 ,08 ,09 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,36,50,1.6
전공필수,3학년,5110016-01,운영체제,조겨리,"수02 ,03 ,04 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,54,50,5
전공필수,3학년,5110018-01,프로그래밍언어론,서영훈,"화06 목03 ,04 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,49,50,0
전공선택,3학년,5110058-01,프로그래밍언어론,서영훈,"화11 ,12 ,13 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,4,50,0
전공선택,3학년,5110061-01,데이터통신,황병선,"토07 ,08 ,09 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,5,50,0
전공선택,3학년,5110062-01,운영체제,전병민,"수11 ,12 ,13 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,6,50,0
전공선택,3학년,5110068-01,인터넷프로그래밍,원소민,"토04 ,05 ,06 [E8-1-437(44-437)]",3,전자정보대학,컴퓨터공학과,4,50,0
전공선택,3학년,5110099-01,알고리즘,김봉재,"목06 ,07 ,08 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,39,50,0
전공선택,3학년,5110109-01,응용수학,정영섭,"화01 ,02 ,03 [E9-308(학연308)]",3,전자정보대학,컴퓨터공학과,34,70,0
전공필수,3학년,5110130-01,창업기획,박수창,"금03 ,04 [E8-1-442(44-442)]",1,전자정보대학,컴퓨터공학과,42,50,0
전공선택,3학년,5110132-01,오픈소스전문프로젝트,박수창,"수06 ,07 ,08 ,09 [E8-1-437(44-437)]",2,전자정보대학,컴퓨터공학과,38,50,0
전공선택,3학년,5110151-01,알고리즘,김영목,"토01 ,02 ,03 [E8-1-432(44-432)]",3,전자정보대학,컴퓨터공학과,3,25,0
전공선택,4학년,5100012-01,창업산학초청세미나Ⅰ,서영훈,"목08 ,09 [E9-105A(학연105A)]",1,전자정보대학,컴퓨터공학과,17,200,0
전공선택,4학년,5110034-01,컴퓨터비전,전병민,"금03 ,04 ,05 [E8-1-316(44-316)]",3,전자정보대학,컴퓨터공학과,19,50,4.5
전공선택,4학년,5110089-01,분산컴퓨팅시스템,박성훈,"목05 ,06 ,07 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,16,50,0
전공선택,4학년,5110106-01,소프트웨어공학,이선형,"토07 ,08 ,09 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,2,50,0
전공필수,4학년,5110135-01,캡스톤디자인,조겨리,"월06 ,07 ,08 ,09 [E8-1-437(44-437)]",2,전자정보대학,컴퓨터공학과,35,50,0
전공선택,4학년,5110136-01,머신러닝,조겨리,"화06 ,07 ,08 [E8-1-437(44-437)]",3,전자정보대학,컴퓨터공학과,36,50,3
전공선택,4학년,5110137-01,사이버물리시스템,박수창,"수02 ,03 ,04 [E8-1-442(44-442)]",3,전자정보대학,컴퓨터공학과,17,50,2
전공선택,4학년,5110138-01,소프트웨어실전영어,서영훈,"월02 ,03 [E8-1-316(44-316)]",2,전자정보대학,컴퓨터공학과,23,50,3
